SIMC_id;rodzaj;nazwa;czy_samodzielna;liczba_adresow;liczba_mieszkancow;powierzchnia;zageszczenie_ludnosci
765607;wieś;Marchewki;True;13;23;2728994.34;0.0008428013082650806
1037838;osada;Marcinkowo;True;4;25;56987.29;0.04386943123633358
474896;wieś;Marcinkowo;True;28;83;4446328.87;0.001866708523519539
483234;wieś;Marcinkowo;True;397;1063;7739372.53;0.01373496360175855
486646;wieś;Marcinkowo;True;141;520;11021500.11;0.004718051034887664
762655;wieś;Marcinowa Wola;True;85;292;11924562.73;0.0024487271073293264
758843;wieś;Marcinowo;True;19;64;6550300.63;0.000977054392082154
759802;wieś;Marcinowo;True;28;101;6659197.51;0.001516699269669207
154507;wieś;Marianka;True;84;277;9329099.27;0.0029692041212463164
484883;osada;Marynowo;True;2;22;43541.77;0.05052619588041552
479899;wieś;Markajmy;True;81;178;6053249.43;0.002940569392660894
470786;osada;Markiny;True;8;50;4302051.73;0.0011622361407541697
469317;osada;Markławka;True;8;88;4805257.25;0.00183132755275485
482677;wieś;Markowo;True;51;326;13663275.52;0.0023859578877905847
755767;osada;Markowo;True;1;7;525886.03;0.0013310868896821617
771594;wieś;Markowskie;True;49;157;10765939.76;0.001458302791023605
489320;wieś;Marksewo;True;145;159;12370309.37;0.0012853356795231065
152164;wieś;Markusy;True;137;517;11138428.91;0.004641588182475548
481063;osada leśna;Markuszewo;True;1;7;539925.21;0.0012964758582026574
469330;osada;Markuzy;True;6;50;72636.74;0.06883568838579485
755951;wieś;Marlinowo;True;12;29;8639822.49;0.00033565504422765054
478842;osada;Marłuty;True;7;48;3243131.15;0.0014800511536513102
480951;osada;Maronie;True;3;12;75540.67;0.015885482614861637
484446;wieś;Maróz;True;77;90;4923541.65;0.0018279524455734012
484498;osada leśna;Marązy;True;1;0;89332.06;0.0
484386;wieś;Marózek;True;47;31;11754518.6;0.00026372836740417427
488800;osada leśna;Marszałki;True;1;1;13100.13;0.0076335120338500454
118138;wieś;Marszewnica;True;27;112;3384396.24;0.003309305177575779
477765;przysiółek;Marszewo;True;9;36;1186867.72;0.003033193960317667
477771;wieś;Martiany;True;48;130;6369710.76;0.0020409089972556306
469961;wieś;Maruny;True;21;101;10687955.54;0.0009449889609102921
472489;wieś;Marwałd;True;60;285;5346974.65;0.0053301169101297305
156050;wieś;Marwica;True;59;231;8544656.96;0.002703443813852066
755477;przysiółek wsi;Maryszki;False;4;11;162178.54;0.0067826483084630065
845766;wieś;Marzęcice;True;241;997;5920933.96;0.01683855970587451
766908;osada leśna;Maskulińskie;True;3;10;36392.61;0.027478106131986688
487516;wieś;Masuny;True;43;158;23980830.74;0.0006588595771057096
470792;wieś;Maszewy;True;55;174;3544269.78;0.004909332833010246
764393;wieś;Maszty;True;10;39;2020188.28;0.0019305131301920037
762164;osada;Mateuszek;True;3;3;4066713.94;7.376963426151385e-05
470438;osada;Matyjaszki;True;4;28;1369823.36;0.0020440591697895995
771329;osada;Matyski;True;9;46;173914.64;0.02644975719122898
490790;wieś;Matyty;True;32;69;20416187.74;0.00033796711158182174
472779;wieś;Mawry;True;11;31;7557684.6;0.00041017853536782947
490808;wieś;Mazanki;True;36;107;3247853.07;0.0032944840081697417
772292;wieś;Mazuchówka;True;136;460;16630693.36;0.002765970065363529
488792;część wsi;Mazurkowo;False;4;6;242909.43;0.002470056432144277
759819;wieś;Mazurowo;True;36;203;7437892.09;0.0027292678832074855
770778;wieś;Mazury;True;57;117;5985100.02;0.001954854548947037
477788;wieś;Mażany;True;24;113;15602006.77;0.0007242658054557427
759831;wieś;Maże;True;30;93;5443624.16;0.0017084206636337658
758850;osada;Mażucie;True;19;95;1120733.23;0.008476593488710958
756488;wieś;Mącze;True;18;45;2689964.1;0.0016728847793916653
756502;wieś;Mąki;True;9;34;1618489.01;0.0021007247988665675
477127;wieś;Mątki;True;150;418;10146596.05;0.004119608171451745
475364;wieś;Mątyki;True;78;315;10345984.22;0.0030446595829043315
479913;wieś;Medyny;True;57;150;9703244.07;0.0015458747499072236
487373;osada;Melejdy;True;4;17;1744284.93;0.000974611412826917
470817;wieś;Merguny;True;10;36;777850.02;0.004628141553560673
475967;kolonia;Miecznikowo-Miąchy;True;4;9;1016063.27;0.0008857716114469918
479356;wieś;Michałki;True;16;70;2734924.0;0.0025594861136909106
485782;wieś;Michałki;True;62;167;4442001.41;0.003759566568890396
469346;wieś;Michałkowo;True;15;47;1563338.1;0.003006387421889097
158250;wieś;Michałowo;True;50;202;6095878.31;0.0033137144432268044
753811;wieś;Miczuły;True;12;25;3851827.34;0.0006490425918208474
765613;osada;Miechowo;True;7;45;3554608.73;0.0012659621189868625
762678;wieś;Miechy;True;7;17;3354931.92;0.0005067166906921914
754124;kolonia;Mieczkówka;True;15;43;3101753.03;0.0013863128232359623
753828;osada;Mieczniki;True;18;89;2804504.35;0.0031734662846930506
487634;osada;Miedna;True;8;66;2451234.1;0.0026925212895822555
753863;osada;Mieduniszki Małe;True;8;76;1555645.26;0.004885432556777115
753892;osada;Mieduniszki Wielkie;True;15;49;4514481.8;0.0010853958919493263
476866;wieś;Miejska Wieś;True;45;185;7528832.06;0.002457220436392627
479936;wieś;Miejska Wola;True;32;70;5364241.89;0.0013049374251838596
485196;osada;Miejska Wola;True;3;39;1322217.03;0.002949591414656034
481755;osada;Miejski Dwór;True;7;79;3265261.58;0.002419408003447001
483323;osada;Miejski Las;True;11;29;3051728.53;0.0009502811182225308
474904;wieś;Mielno;True;182;354;16975775.55;0.0020853244610671115
484452;wieś;Mierki;True;155;418;12921565.7;0.0032349020985901113
483240;wieś;Mierzejewo;True;22;76;2206267.44;0.0034447319768268897
840250;wieś;Mierzyn;True;37;145;6789382.11;0.0021356877201893117
490814;osada;Międzychód;True;14;126;660578.8;0.019074181611641185
472785;wieś;Międzylesie;True;70;232;10455437.16;0.0022189411733789235
485670;wieś;Międzylesie;True;165;457;5100162.32;0.008960499123878864
473342;wieś;Miętkie;True;97;328;14659162.47;0.002237508457057165
148487;wieś;Mikołajewo;True;11;18;2481881.42;0.000725256245320536
152810;wieś;Mikołajki;True;12;41;2842591.31;0.001442345927666964
845803;wieś;Mikołajki;True;100;394;12249051.83;0.003216575498807405
759848;wieś;Mikołajki;True;12;61;3872406.74;0.0015752477488973691
762342;kolonia;Kolonia Mikołajki;True;19;76;6389896.5;0.0011893776370243243
763867;wieś;Mikosze;True;30;101;10876614.07;0.0009285978094835537
755046;wieś;Mikuty;True;5;20;2118025.31;0.0009442757792162548
152572;wieś;Milejewo;True;241;705;10381371.61;0.00679101015246289
759860;wieś;Milewo;True;71;301;7380571.23;0.004078275117466754
756519;wieś;Miluki;True;38;52;2217666.83;0.0023448066813534832
151532;wieś;Miłaki;True;5;7;2327281.39;0.00030078013041645986
762684;wieś;Miłki;True;184;590;10944590.36;0.005390791072056168
153896;wieś;Miłkowo;True;35;171;11868038.34;0.0014408446880699915
479942;wieś;Miłogórze;True;90;320;11561370.52;0.0027678379431437857
150372;wieś;Miłosna;True;17;50;2707961.88;0.0018464070845783103
118180;osada;Miłostajki;True;16;78;1674838.74;0.004657164784712348
485799;wieś;Miłuki;True;14;21;2094952.5;0.0010024093625034458
488125;osada;Miłuki;True;6;55;107320.93;0.051248158211077754
765620;wieś;Miłusze;True;31;96;4635959.42;0.002070768773036413
153910;wieś;Mingajny;True;85;200;27405682.34;0.0007297756630131034
470823;wieś;Minty;True;40;204;7898333.72;0.002582823254016671
488958;wieś;Miodówko;True;69;139;2077862.67;0.006689566255117333
767701;wieś;Mioduńskie;True;14;59;2484235.75;0.002374975885440824
473170;osada;Mirowo;True;1;31;42468.53;0.07299522728947765
473796;osada;Smoleń;True;1;0;3494503.89;0.0
767569;osada;Mleczkowo;True;1;23;878992.57;0.0026166319016780767
116501;wieś;Mławka;True;77;152;4774610.04;0.003183506060737894
148493;osada;Młoteczno;True;25;211;5274328.88;0.004000508970915746
152900;wieś;Młynarska Wola;True;51;204;5486739.32;0.0037180552620094225
151503;kolonia;Młyniec;True;3;5;32304.09;0.015477916263853897
488160;wieś;Młynik;True;17;37;2933995.02;0.0012610791684302177
488651;przysiółek wsi;Młynowo;False;3;8;3516.38;0.22750669722839964
483257;wieś;Młynowo;True;71;234;5376048.81;0.004352639052769315
489403;osada;Młyńsko;True;11;40;57612.76;0.06942906397818817
487090;wieś;Mnichowo;True;32;122;10127368.26;0.001204656499772627
755483;osada;Mniszki;True;1;0;613343.18;0.0
483748;osada leśna;Moczysko;True;2;19;37390.62;0.05081488351891463
469352;wieś;Modgarby;True;31;60;5376538.75;0.0011159595938930041
476872;wieś;Modliny;True;9;35;4632592.17;0.000755516538378987
483671;kolonia;Mogiłowo;True;5;8;638155.29;0.0012536133642330222
150633;wieś;Mojkowo;True;12;34;2993382.32;0.0011358388727304304
471722;wieś;Mojtyny;True;28;280;7931824.06;0.003530083343780069
486244;wieś;Mojtyny;True;33;123;6024447.99;0.0020416808345622385
156096;wieś;Mokajny;True;19;36;2538374.45;0.0014182304742312545
470013;wieś;Mokiny;True;52;108;14326783.77;0.0007538328332011952
470869;osada;Molwity;True;11;74;7005961.12;0.0010562433723583097
480939;wieś;Molza;True;49;171;3680865.28;0.004645646797483444
472101;osada;Mołdyty;True;4;40;4486270.62;0.0008916091646740651
756525;wieś;Mołdzie;True;48;86;4017135.03;0.002140829206829027
469369;wieś;Mołtajny;True;52;556;15484205.5;0.003590755754307187
469375;wieś;Momajny;True;33;73;5675138.58;0.0012863122013841643
767760;osada;Monetki;True;19;263;2690390.4;0.009775532948675404
760478;wieś;Monety;True;32;84;4751948.41;0.0017676959586352074
755075;wieś;Monety;True;19;90;11598954.28;0.0007759320178991171
844040;wieś;Montowo;True;84;404;8168733.11;0.004945687349063115
479959;osada;Morawa;True;15;124;3941712.48;0.003145840814853142
485204;osada;Morliny;True;20;220;7018046.52;0.00313477545885518
480336;wieś;Mortęgi;True;93;533;8738036.86;0.0060997682722066255
469607;osada;Moruny;True;2;30;174513.96;0.01719060182921756
154513;wieś;Marzewo;True;46;188;4551417.56;0.004130581242473389
486310;część wsi;Mostek;False;3;19;136121.39;0.013958129578312415
480945;wieś;Mostkowo;True;56;267;7387204.74;0.003614357654854981
756548;wieś;Mostołty;True;43;103;3876972.66;0.0026567120542965086
113649;wieś;Mosznica;True;21;76;3014398.89;0.002521232350904959
486161;osada leśna;Mościska;True;1;5;34388.78;0.014539626005924025
490820;wieś;Mozgowo;True;18;20;2074310.58;0.0009641757696670476
761621;wieś;Możdżany;True;48;163;85167353.1;0.0001913878899214023
763548;wieś;Możne;True;74;195;10490431.37;0.0018588368115886164
483837;wieś;Módłki;True;28;96;5775503.13;0.0016621928486427813
475393;wieś;Mózgowo;True;50;241;5570822.64;0.004326111520218853
844057;wieś;Mroczenko;True;67;274;9933339.52;0.0027583875437693687
844063;wieś;Mroczno;True;310;1130;18803027.94;0.006009670376525537
756554;wieś;Mrozy Wielkie;True;227;473;19377477.04;0.0024409782502830928
767782;wieś;Mrówki;True;13;13;1300289.63;0.000999777257317664
847096;wieś;Mszanowo;True;95;423;717747.77;0.05893435238398581
760656;część wsi;Mściszewo;False;5;68;1239975.04;0.0054839813549795325
477819;wieś;Muławki;True;33;117;6564886.39;0.0017822090596757456
478055;osada;Muławski Dwór;True;1;4;995100.1;0.00040196961089643144
483270;wieś;Muntowo;True;31;85;11204157.36;0.0007586469670932933
122460;wieś;Murawki;True;33;124;4358616.06;0.002844939730708926
490949;część wsi;Murawki;False;68;75;2678673.48;0.0027998933263041824
476369;wieś;Muszaki;True;103;406;8473905.89;0.004791179006119455
473282;osada;Mycielin;True;3;8;404920.73;0.0019756953416536615
484475;wieś;Mycyny;True;19;68;12349996.53;0.0005506074421544797
473098;wieś;Myki;True;102;867;5403316.32;0.016045701355496433
481778;wieś;Mysłaki;True;18;121;5007130.11;0.002416553940916067
755098;wieś;Myszki;True;23;98;9153041.66;0.0010706823331556867
149423;wieś;Myślęcin;True;47;109;3849899.32;0.0028312428700083517
113655;osada;Myślęta;True;15;198;3658740.95;0.0054116977043701334
755106;wieś;Myśliki;True;11;28;1945304.37;0.0014393634452175726
152885;osada leśna;Myśliniec;True;4;0;56276.07;0.0
159203;przysiółek;Nadbrzeże;True;12;92;172993.82;0.053181090515256546
484481;osada;Nadrowo;True;30;208;15607262.75;0.0013327128743315351
473721;wieś;Naglady;True;125;242;5844333.03;0.004140763347293369
124972;wieś;Naguszewo;True;74;90;5399191.95;0.0016669161021400619
471745;wieś;Najdymowo;True;122;521;10407184.56;0.005006157015822154
477831;wieś;Nakomiady;True;76;446;10406601.84;0.004285740983052735
470875;wieś;Nalikajmy;True;12;66;5619746.62;0.0011744301738643155
475996;wieś;Napierki;True;62;180;11950721.45;0.001506185218633809
483850;wieś;Napiwoda;True;160;852;45467239.88;0.001873876668671008
478227;wieś;Napraty;True;32;118;6838138.7;0.0017256157731927843
485227;wieś;Naprom;True;38;138;5464832.27;0.002525237613559913
480201;osada;Napromek;True;18;74;400149.66;0.018493080813813515
1046211;osada leśna;Napromek;True;3;74;96606.25;0.07659959888723555
485807;wieś;Narajty;True;27;141;5595340.32;0.0025199539605483727
476636;wieś;Narty;True;193;109;14208532.87;0.0007671446517194143
149765;osada;Narusa;True;15;141;45255851.26;0.00031156192199311203
481873;osada;Naryjski Młyn;True;9;27;4411952.62;0.000611973933663866
116518;wieś;Narzym;True;349;1530;12663427.18;0.012082037336751993
485233;osada;Nastajki;True;14;150;2469971.38;0.00607294486140969
758872;wieś;Nasuty;True;21;35;2937534.16;0.0011914755061095187
471774;osada;Nasy;True;43;71;691338.81;0.01026992828595866
481413;osada;Naświty;True;2;10;7027930.08;0.00014228940649904702
483895;wieś;Natać Mała;True;63;18;5990125.66;0.000300494530860977
483903;wieś;Natać Wielka;True;105;36;5067059.17;0.0007104712771688435
473738;wieś;Naterki;True;196;379;4088159.27;0.009270675993012376
486267;wieś;Nawiady;True;113;388;13929229.9;0.0027855093410440444
847200;wieś;Nawra;True;103;422;8568557.43;0.0049249830376640194
150290;osada;Nawty;True;4;39;222996.36;0.017489074709560282
475401;wieś;Nejdyki;True;24;97;4517312.77;0.002147294308337211
486652;wieś;Nerwik;True;23;54;14985098.12;0.00036035800077897657
474181;osada;Nerwiki;True;10;67;2395809.6;0.002796549441992385
488013;wieś;Nibork;True;15;44;8415987.16;0.0005228144858528991
483910;wieś;Nibork Drugi;True;59;121;3669360.3;0.003297577509627496
118144;wieś;Nick;True;42;123;4307132.16;0.0028557284854709448
482683;wieś;Niebrzydowo Wielkie;True;77;177;5001153.37;0.0035391836023617087
122476;wieś;Niechłonin;True;157;491;12707571.07;0.003863838315719921
479362;wieś;Niedanowo;True;26;154;7215681.85;0.002134240439106943
155056;wieś;Niedbałki;True;15;32;4501852.77;0.0007108184482008282
758903;osada;Niedrzwica;True;56;181;6699357.95;0.002701751441718381
469412;przysiółek wsi;Niedziałki;False;1;5;1542982.2;0.00032404780819895394
469406;wieś;Niedziały;True;39;119;7003622.87;0.0016991206152709361
488349;osada;Niedziały;True;2;5;35470.1;0.014096379767748047
481070;osada leśna;Niedźwiady;True;3;18;653202.83;0.002755652482399686
490116;osada leśna;Niedźwiedzi Kąt;True;1;6;14015894.16;4.280854244121946e-05
766995;wieś;Niedźwiedzi Róg;True;64;33;2470617.99;0.0013356981991376174
489337;wieś;Niedźwiedzie;True;41;143;3508186.74;0.004076179821602085
764401;osada;Niedźwiedzie;True;3;26;272216.8;0.009551210652685655
765636;wieś;Niedźwiedzkie;True;15;51;2578240.97;0.0019780928390103116
771602;wieś;Niedźwiedzkie;True;53;228;5924451.02;0.003848457844115994
470094;osada;Niedźwiedź;True;17;232;765232.93;0.03031756618210353
481650;osada;Niegławki;True;1;2;1245594.84;0.0001605658546241248
756293;wieś;Niekrasy;True;8;8;2818925.21;0.00028379610681476716
845826;wieś;Nielbark;True;141;427;7183616.97;0.005944080840936039
770784;osada;Niemsty;True;8;120;1544487.1;0.007769569587211184
113661;wieś;Niestoja;True;42;132;6517339.95;0.00202536619253688
470036;wieś;Nikielkowo;True;318;468;5815236.33;0.008047824257556872
483317;osada;Nikutowo;True;22;48;4128816.9;0.001162560635711407
158267;osada;Nipkowie;True;29;309;6756765.91;0.004573193804785817
472118;osada;Nisko;True;3;34;130235.24;0.026106605247550506
755112;wieś;Nitki;True;24;61;27096521.88;0.00022512114385065865
150640;wieś;Nogat;True;30;141;4446345.26;0.003171143754140226
771631;osada;Norki;True;1;0;859212.93;0.0
771619;osada;Nory;True;19;233;1651958.03;0.014104474554961909
483352;osada;Notyst Dolny;True;5;17;1045853.12;0.0016254672549047805
483330;wieś;Notyst Mały;True;28;67;9915176.08;0.0006757318222027984
483346;osada;Notyst Wielki;True;5;24;1019238.76;0.0023546985202956765
758926;kolonia;Nowa Boćwinka;True;10;40;2500409.67;0.0015997378541573151
485300;osada leśna;Nowa Gierłoż;True;2;10;65333.8;0.015306013120314446
486669;wieś;Nowa Kaletka;True;113;178;15411093.11;0.0011550121638321605
474198;osada;Nowa Karczma;True;10;46;4447907.16;0.0010341942478853357
148501;wieś;Nowa Pasłęka;True;74;149;29334076.27;0.0005079416806193502
477848;wieś;Nowa Różanka;True;98;310;8919024.16;0.0034757165631447286
488390;osada;Nowa Różanka;True;3;8;1382502.6;0.0005786607562257025
767026;wieś;Nowa Ukta;True;31;118;7063601.57;0.0016705358991532132
154520;wieś;Nowa Wieś;True;100;271;7997373.14;0.0033886126763868867
475418;wieś;Nowa Wieś;True;414;1033;5892845.59;0.017529731336469654
125003;wieś;Nowa Wieś;True;48;54;4173445.84;0.0012938948310396666
486675;wieś;Nowa Wieś;True;138;456;16902554.26;0.002697817104951568
763880;wieś;Nowa Wieś;True;10;23;4078871.76;0.0005638814199934543
476010;wieś;Nowa Wieś-Dmochy;True;33;100;5137365.6;0.0019465229416415295
756577;wieś;Nowa Wieś Ełcka;True;345;1718;41176098.37;0.004172323430360991
474206;wieś;Nowa Wieś Iławecka;True;20;86;26580423.26;0.0003235463903594739
477854;wieś;Nowa Wieś Kętrzyńska;True;97;285;2015979.4;0.014137049217864033
477860;wieś;Nowa Wieś Mała;True;5;33;2402578.08;0.0013735245599177362
472791;wieś;Nowa Wieś Mała;True;108;261;7147436.02;0.003651659130206527
484506;wieś;Nowa Wieś Ostródzka;True;81;50;4612117.74;0.0010841006847323025
472124;wieś;Nowa Wieś Reszelska;True;14;24;12455508.97;0.00019268582325945686
479965;wieś;Nowa Wieś Wielka;True;38;123;7203891.51;0.0017074104993010924
476056;wieś;Nowa Wieś Wielka;True;56;200;4245098.95;0.004711315386417553
480810;osada;Nowaczyzna;True;3;22;472909.49;0.004652052975295548
765642;wieś;Nowaki;True;10;28;2837066.81;0.0009869348124374978
149452;wieś;Nowakowo;True;122;388;11131938.13;0.003485466730670735
483369;wieś;Nowe Bagienice;True;40;94;4204142.83;0.0022358897830309916
149498;wieś;Nowe Batorowo;True;35;196;8051314.62;0.0024343850569834022
476659;wieś;Nowe Borowe;True;11;25;4647365.38;0.0005379391968530781
490004;wieś;Nowe Czajki;True;13;45;3228192.78;0.0013939687951349672
118167;wieś;Nowe Dłutowo;True;50;148;5522231.13;0.0026800761597242312
152187;wieś;Nowe Dolno;True;57;203;9647505.56;0.0021041708526364404
755129;wieś;Nowe Drygały;True;46;144;3816215.42;0.0037733718920930307
489343;wieś;Nowe Gizewo;True;348;990;9241084.55;0.010713028266795805
844070;wieś;Nowe Grodziczno;True;157;636;12546880.8;0.005068988939466133
763904;wieś;Nowe Guty;True;140;174;8837341.3;0.0019689179595225093
477133;wieś;Nowe Kawkowo;True;76;275;8814054.55;0.0031200169960373114
473359;wieś;Nowe Kiejkuty;True;79;307;11842358.58;0.0025923889901330785
486273;wieś;Nowe Kiełbonki;True;34;71;7439407.27;0.0009543771085945669
768586;wieś;Nowe Krzywe;True;24;37;1760254.05;0.0021019693151678874
154683;osada;Nowe Kusy;True;40;252;1258548.02;0.02002307389113369
471768;wieś;Nowe Marcinkowo;True;28;312;12125924.29;0.0025729997362535077
481790;wieś;Nowe Mieczysławy;True;8;35;3287801.29;0.0010645412211028119
152916;wieś;Nowe Monasterzysko;True;46;200;5239974.75;0.0038168122852118708
149446;osada;Nowa Pilona;True;15;86;1000890.1;0.008592351947531503
149334;przysiółek;Nowe Pole;True;11;25;2991710.95;0.0008356422267331674
156191;osada;Powodowo;True;17;191;1093402.81;0.017468402152725396
771648;wieś;Nowe Raczki;True;7;30;1053926.82;0.002846497444670779
481011;osada;Nowe Ramoty;True;40;65;1894545.59;0.00343090186602477
149802;osada;Nowe Sadłuki;True;5;33;174802.14;0.018878487414398928
762276;osada;Nowe Sady;True;12;102;1132511.29;0.009006532729576584
485180;osada;Nowe Siedlisko;True;88;280;357430.04;0.07833700827160471
758091;osada;Nowe Sołdany;True;24;91;177986.97;0.05112733814166284
764542;wieś;Uściany Nowe;True;21;75;6556906.84;0.0011438320206483214
471395;kolonia;Nowe Witki;True;9;37;637759.19;0.005801562812446498
473023;wieś;Nowe Włóki;True;62;241;7245872.33;0.0033260315531946447
159410;wieś;Nowica;True;60;178;12859913.68;0.0013841461492609334
149512;wieś;Nowina;True;161;333;5257953.2;0.006333262913028591
159090;wieś;Nowinka;True;11;25;10647358.88;0.00023480001267694658
149771;wieś;Nowiny;True;13;24;1524119.33;0.001574679851347335
154542;kolonia;Nowiny;True;5;20;1460008.21;0.0013698553106081506
753768;wieś;Nowiny;True;2;15;837938.65;0.001790107187441467
770650;osada;Nowiny;True;1;2;840290.8;0.00023801284031670937
489350;wieś;Nowiny;True;88;303;9662726.05;0.0031357610516133793
490323;wieś;Nowojowiec;True;17;94;7513395.51;0.0012510987858271288
479971;wieś;Nowosady;True;36;109;3717247.96;0.00293227681265578
149529;wieś;Nowotki;True;43;120;8201303.71;0.0014631820042669778
154559;wieś;Nowy Cieszyn;True;13;51;2062205.53;0.0024730803626542503
149535;osada;Nowy Dwór;True;6;53;927984.0;0.00571130536733392
153956;wieś;Nowy Dwór;True;45;118;17213005.4;0.0006855281646515954
118173;wieś;Nowy Dwór;True;74;244;9445801.39;0.0025831582723972557
118090;osada leśna;Nowy Dwór;True;1;4;140538.46;0.0028461959808012698
482708;wieś;Nowy Dwór;True;63;336;6809804.56;0.004934062307362313
476665;wieś;Nowy Dwór;True;86;236;11538966.67;0.00204524379651406
847239;wieś;Nowy Dwór Bratiański;True;71;212;8948794.0;0.00236903430786316
150656;osada;Nowy Dwór Elbląski;True;8;123;227072.04;0.05416783149523825
469381;przysiółek wsi;Nowy Dwór Momajński;False;1;3;92584.8;0.0032402727013505456
150917;osada;Nowy Folwark;True;6;101;3964947.77;0.0025473223320669367
485658;osada;Nowy Folwark;True;1;9;1373642.63;0.0006551922460356375
476599;osada leśna;Nowy Las;True;1;3;2951.39;0.10164702055641579
477883;osada;Nowy Mikielnik;True;1;23;1278973.34;0.0017983173910411613
477417;osada;Nowy Młyn;True;2;11;48443.27;0.02270697250619126
995945;osada;Nowy Młyn;True;1;0;1119402.23;0.0
771654;osada;Nowy Młyn;True;16;81;579622.85;0.013974604348327539
485954;część wsi;Nowy Most;False;5;25;492692.4;0.00507415986120346
475565;osada leśna;Nowy Ostrów;True;2;12;266754.69;0.004498515096398118
483429;osada;Nowy Probark;True;34;113;6764044.43;0.0016705981335489247
486764;wieś;Nowy Przykop;True;18;63;756803.8;0.008324482514490545
486681;osada leśna;Nowy Ramuk;True;5;0;6843655.36;0.0
518464;wieś;Nowy Suchoros;True;7;12;1834118.86;0.0006542651221633477
118196;wieś;Nowy Zieluń;True;33;71;9458604.23;0.0007506392938485386
486280;wieś;Nowy Zyzdrój;True;48;9;7013890.63;0.00012831679983011084
478865;przysiółek wsi;Nunkajmy;False;5;15;856648.19;0.0017510105286045142
470898;wieś;Nuny;True;6;22;5353209.87;0.0004109683822278389
755135;wieś;Oblewo;True;18;94;7209480.63;0.0013038387204876922
753917;wieś;Obszarniki;True;13;47;2024378.87;0.0023216997913043814
482714;osada;Obuchowo;True;4;12;715660.28;0.0016767732310084332
489202;wieś;Ochódno;True;7;27;1270483.17;0.002125175731371554
472503;wieś;Odmy;True;9;51;1311645.97;0.0038882443255629415
763910;wieś;Odoje;True;59;127;7572440.99;0.0016771342314547374
469814;osada;Odryty;True;16;137;805910.65;0.016999403097601454
771111;wieś;Ogonki;True;115;214;10054263.09;0.0021284503705979708
152589;wieś;Ogrodniki;True;92;354;9104926.81;0.003888004894352358
150923;osada;Ogrodzieniec;True;65;292;11737126.68;0.0024878320560139003
763933;wieś;Ogródek;True;63;145;15396987.83;0.0009417426421385955
469429;wieś;Ogródki;True;45;146;5686319.1;0.0025675660727517034
152980;wieś;Ojcowa Wola;True;9;35;5189189.74;0.000674479095073521
763956;wieś;Okartowo;True;39;133;13023926.58;0.0010211974029724605
763979;osada;Okartowo-Tartak;True;9;80;373485.36;0.021419848960077044
471290;kolonia;Okopa;True;28;74;4702540.75;0.0015736174109708672
765151;osada;Okowizna;True;10;79;592472.69;0.013333947932688679
758398;osada;Okrasin;True;13;64;404948.96;0.015804460888107972
472510;wieś;Okrągłe;True;22;83;3217646.35;0.0025795252483232036
772300;wieś;Okrągłe;True;17;11;7465995.75;0.00014733466731480527
158280;wieś;Olbrachtowo;True;9;26;2817940.26;0.0009226597301959837
158296;wieś;Olbrachtówko;True;36;167;7473686.81;0.002234506265054476
477653;przysiółek osady;Olchowo;False;1;5;761698.18;0.0006564279830627926
763420;kolonia;Olecko-Kolonia;True;38;96;2550748.39;0.0037636013170236674
150662;wieś;Oleśno;True;73;278;7793452.69;0.0035670967805669705
490330;wieś;Olędry;True;14;67;2985257.56;0.002244362459633131
150389;wieś;Olkowo;True;9;25;1339631.22;0.0018661852326791848
473365;wieś;Olszewki;True;57;232;10481974.71;0.002213323409172774
476889;wieś;Olszewnik;True;41;149;6256287.54;0.0023816040910421454
483926;wieś;Olszewo;True;31;510;10971464.57;0.004648422247969762
763554;wieś;Olszewo;True;48;137;11995050.73;0.001142137728999834
762170;wieś;Olszewo;True;67;328;12474458.22;0.0026293727087411734
768592;wieś;Olszewo;True;10;29;4435117.01;0.0006538722639022324
765659;wieś;Olszewo;True;11;33;3580838.87;0.0009215717656684172
755460;wieś;Olszewo Węgorzewskie;True;49;131;6677925.31;0.0019616871096750856
152997;część wsi;Olszówka;False;10;33;908963.88;0.003630507298045771
478871;wieś;Olszynka;True;29;138;3027472.65;0.0045582575287674365
489366;wieś;Olszyny;True;230;939;24487026.96;0.0038346835715657654
755508;wieś;Ołownik;True;51;377;17302778.42;0.002178840824570878
474910;osada;Omin;True;27;59;238838.46;0.02470288914105375
480359;wieś;Omule;True;105;458;9605781.8;0.004767961729049477
476607;osada leśna;Omulew;True;1;0;266364.83;0.0
767055;wieś;Onufryjewo;True;41;96;22836508.66;0.0004203794959610083
153979;wieś;Opin;True;66;218;17602106.48;0.0012384881334952587
756620;wieś;Oracze;True;117;339;5813058.1;0.005831698121166207
480997;osada leśna;Orlik;True;1;0;101750.26;0.0
767718;wieś;Orło;True;27;81;12297425.69;0.0006586744416424281
483955;wieś;Orłowo;True;38;192;21598505.66;0.0008889503886168392
772323;wieś;Orłowo;True;78;230;11126339.09;0.0020671669103336666
755158;wieś;Orłowo;True;44;134;5786034.5;0.0023159212064843373
485240;wieś;Ornowo;True;91;281;9476497.52;0.00296523055492764
474241;osada;Orsy;True;8;33;37300020.66;8.847180086253605e-05
484624;wieś;Orzechowo;True;3;10;745350.97;0.0013416498270606664
472800;wieś;Orzechowo;True;82;305;15341960.54;0.001988011891992521
768600;wieś;Orzechowo;True;86;152;19951710.41;0.0007618394457239919
770809;wieś;Orzechówko;True;22;50;10665128.89;0.00046881758782007555
