SIMC_id;powierzchnia_terenow_uprawnych;powierzchnia_terenow_zalesionych;stosunek_powierzchni_upraw;stosunek_powierzchni_lasow;budynekGospodarstwaRolnego;budynekZabytkowy;budynkiBiurowe;budynkiGarazy;budynkiHandlowoUslugowe;budynkiHoteli;budynkiKultuReligijnego;budynkiKulturyFizycznej;budynkiLacznosciDworcowITerminali;budynkiMieszkalneJednorodzinne;budynkiMuzeowIBibliotek;budynkiODwochMieszkaniach;budynkiOTrzechIWiecejMieszkaniach;budynkiPrzemyslowe;budynkiSzkolIInstytucjiBadawczych;budynkiSzpitaliIZakladowOpiekiMedycznej;budynkiZakwaterowaniaTurystycznegoPozostale;budynkiZbiorowegoZamieszkania;ogolnodostepneObiektyKulturalne;pozostaleBudynkiNiemieszkalne;zbiornikSilosIBudynkiMagazynowe
158050;13028904.030000001;384676.88;4.1614350866185665;0.12286588816350043;24;0;1;0;0;0;0;0;0;2;0;1;7;0;0;0;0;0;0;1;7
158066;17572991.54;86048129.65;0.7208365357926001;3.5296571757376793;3;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0
158072;120590879.58;5402201.72;36.33365084697268;1.627666302650873;65;0;0;0;1;0;0;0;0;60;0;0;1;13;0;0;0;0;1;0;0
158095;33700683.25;2571457.79;6.070958881362648;0.4632313948189661;36;0;1;0;0;0;0;0;0;11;0;1;7;10;0;0;0;0;0;1;1
158103;7039458.7299999995;182719.21;13.467713819839865;0.34957375617247527;9;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
158110;33180409.9;867609.54;8.521722823073308;0.222828109743579;42;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0
158126;48944918.4;5551066.02;15.469737000378574;1.7544932999855247;12;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0
158132;49018911.129999995;3189666.8800000004;8.910061015061132;0.5797788213440408;84;0;1;0;1;0;0;0;0;43;0;0;0;0;0;0;0;0;1;0;0
158149;28705396.009999998;88701909.69;2.6254169585697373;8.112742909957413;31;0;0;0;0;0;1;0;0;9;0;7;9;0;0;0;0;0;0;1;0
158161;25799482.779999997;368176.99000000005;84.60493974203895;1.2073727337473115;5;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0
158178;70190178.78;407360.15;19.400051971774914;0.11259136560971193;28;0;0;0;0;0;0;0;0;10;0;3;2;0;0;0;0;0;0;1;0
158184;71406140.53;6437652.75;3.993344741080897;0.36002179313019755;130;0;1;1;0;0;1;0;0;64;0;1;3;1;2;0;0;0;1;0;0
158209;28918417.62;7151967.01;4.720762155406644;1.167516689231795;58;0;1;0;1;0;1;0;0;14;0;2;14;1;1;0;0;1;5;0;0
158215;115776554.96;894231.8200000001;47.723555342982884;0.3686059044162313;30;0;0;0;0;0;0;0;0;16;0;1;0;0;0;0;0;0;0;0;0
158221;20804173.92;11901655.64;1.2147407806651693;0.6949291290745764;119;0;1;0;2;0;1;0;0;74;0;3;13;0;1;0;0;0;1;1;0
158244;17281925.76;6019191.8;2.0613730135355617;0.7179639417577582;28;0;1;0;0;0;1;0;0;8;0;3;10;0;0;0;0;0;1;1;0
158250;43045586.71;4292647.03;7.061424871193008;0.7041884387616656;71;0;0;0;0;0;0;0;0;43;0;1;2;0;0;0;0;0;0;0;0
158267;70829778.07;7250386.33;10.48279295353004;1.0730557231928728;47;0;0;0;0;0;0;0;0;10;0;4;10;0;0;0;0;0;1;0;0
158273;72691995.62;7057766.16;24.162549128212138;2.3459752359517507;18;0;1;0;0;0;0;0;0;15;0;1;2;0;0;0;0;0;0;0;0
158280;15951103.09;3820072.43;5.660554028210663;1.3556257683049677;20;0;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0
158296;42289933.76;83118770.01;5.658510295536455;11.121521696465095;52;0;1;0;2;0;0;0;0;32;0;1;0;8;0;0;0;0;0;0;1
158304;15433623.21;80852123.68;4.039029220200627;21.159262839020357;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
158310;27574404.86;6962024.7;3.3578875153229832;0.8478041843583869;99;0;2;0;2;1;1;0;0;53;0;1;1;0;1;0;0;0;0;0;0
158340;56251840.800000004;3156618.1899999995;20.386859919076056;1.1440253677447192;68;0;3;0;2;0;1;0;1;44;0;0;1;0;0;0;0;0;1;1;2
158356;35659474.47;2545946.64;7.3849910014857265;0.5272593975685369;12;0;0;0;0;0;0;0;0;3;0;2;2;2;0;0;0;0;0;0;0
158362;30134834.26;108429.23;6.079715607598056;0.02187564319296307;125;0;2;0;0;3;0;0;0;61;0;0;1;12;0;0;0;0;0;0;0
158379;15499223.549999999;77841691.92;3.060720106416498;15.371843035132084;27;0;0;0;1;0;0;0;0;4;0;5;5;0;0;0;0;0;0;0;0
158385;15196933.1;26046.42;8.245788845107212;0.014132672564767518;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
158391;39877410.519999996;3437180.03;3.8932052683720717;0.3355696176517752;42;0;0;0;1;0;1;0;0;11;0;5;17;1;0;0;0;0;1;1;0
158400;67161489.61;;;;6;0;0;0;0;0;0;0;0;1;0;3;3;0;0;0;0;0;0;0;0
158416;17161578.55;84512487.56;0.6591931594857725;3.2462080063537306;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
158422;16952448.24;84341888.95;0.7640956753021798;3.8015318897391137;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
158439;67354014.92;906409.61;24.16891567239187;0.3252506543931442;33;0;0;0;0;0;0;0;0;19;0;1;0;0;0;0;0;0;1;0;0
158971;5335204.58;7195585.33;0.9484356231616499;1.2791542206374729;25;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0
158988;8058906.6;13305863.5;0.4948079678337029;0.8169653286101668;90;0;0;0;0;0;0;0;0;44;0;5;0;0;0;0;0;0;1;1;0
159019;4233359.71;14754105.290000001;1.6020206943202728;5.583362534708918;32;0;0;0;0;0;0;0;0;43;0;0;0;2;0;0;0;0;0;2;0
159025;199011.06;14564414.549999999;0.711571126806441;52.075582495865426;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
159031;561316.1799999999;15590622.319999998;1.0845902904857931;30.124621725500752;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
159048;18693799.17;30351845.6;1.0089241721172946;1.6381213051307189;143;0;5;3;3;13;1;0;0;60;0;15;40;0;1;0;0;1;1;2;4
159054;2524063.32;245760.71000000002;11.720808975574057;1.1412211067713838;15;0;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0
159060;4096522.31;12768369.93;0.7120054314499296;2.219235745092758;79;0;0;1;1;1;0;0;0;151;0;1;3;0;0;0;0;9;0;0;0
159083;6344373.48;23299825.759999998;0.7134736285008774;2.6202447382441;150;0;1;0;1;0;1;0;0;169;0;2;0;6;1;0;0;1;0;0;0
159090;9644775.61;23435896.39;0.905837374197722;2.2010995077870428;16;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;2;3
159108;12656369.74;25924324.889999997;2.858118153727135;5.854347266503705;29;0;2;3;1;0;0;0;0;14;0;3;10;0;0;0;0;0;1;1;0
159120;17206385.7;21763952.18;1.200427243171678;1.5183921580903323;131;0;2;1;2;0;1;0;0;101;0;10;7;5;1;0;0;1;1;2;1
159172;13658567.34;20789881.88;1.3236723652468538;2.0147788151039205;45;0;0;0;0;0;0;0;0;24;0;1;0;3;0;0;0;0;0;1;1
159189;14321364.39;19638216.41;0.1327473735523553;0.18203025764085484;150;0;2;2;4;2;1;0;0;225;0;4;4;3;1;1;0;0;1;0;6
159195;1196051.8499999999;828591.35;3.890421624706254;2.695175552869676;16;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
159203;554448.44;825138.58;3.2050187688785643;4.769757555501116;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
159210;979070.3200000001;693752.41;2.965642904748544;2.101403617636681;8;0;1;0;0;0;0;0;0;5;0;1;3;0;0;0;0;0;0;0;3
159226;206180.71000000002;830512.1799999999;0.5808769803539;2.3398183431686435;16;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
159232;4985177.09;2664606.73;1.5491458156483333;0.8280276290301031;8;0;0;0;0;0;0;0;0;3;0;2;2;0;0;0;0;0;0;0;0
159249;25160255.8;4753003.98;2.797359160143567;0.5284469016269633;63;0;0;0;1;0;0;0;0;33;0;1;0;0;0;0;0;0;1;0;0
159255;17984147.7;10307540.98;3.128559488933546;1.7931211241414786;19;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
159261;27306403.22;12846404.49;2.0601029906823265;0.9691835316479981;63;0;0;0;0;0;1;0;0;36;0;2;0;0;0;0;0;0;0;0;0
159278;31465166.79;9161742.110000001;3.1709280974969327;0.9232821066072551;82;0;1;0;3;1;1;0;0;44;0;3;5;0;0;0;0;0;0;1;0
159284;16914907.2;12446630.84;2.339215174994024;1.7212833268441825;46;0;0;0;1;0;0;0;1;31;0;3;6;0;0;0;0;0;0;0;0
159309;8362250.35;69857.82;32.01282660661717;0.2674335478100429;16;0;0;0;1;0;0;0;1;9;0;2;3;0;0;0;0;0;0;0;0
159315;3582876.05;5801756.0;1.8256187842708027;2.9562269493960964;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
159321;19868093.28;7620341.79;5.286670737713973;2.0276851625780123;4;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0
159338;42857049.190000005;13177654.05;2.761050549685415;0.8489657978320727;40;0;1;0;1;0;0;0;0;19;0;3;9;1;0;0;0;0;0;0;4
159344;10870710.58;5770741.8100000005;6.291615319367795;3.3399185185475004;4;0;1;0;0;0;0;0;0;4;0;0;3;1;0;0;0;0;0;0;4
159350;34438930.25;4128626.55;4.195121018693851;0.5029217775497681;87;0;0;0;1;0;0;0;0;52;0;0;0;0;0;0;0;0;1;0;0
159373;12643806.9;4579753.569999999;3.110012450103234;1.1264875154890834;12;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;7
159380;1947500.94;8862335.26;1.2400416916142027;5.64295758823233;7;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
159396;24442577.74;7129878.0;2.088857240588699;0.6093177832238768;117;0;1;0;1;2;0;0;0;68;0;0;2;0;0;0;0;0;0;0;0
159410;30746839.51;5659933.54;2.39090559043317;0.44012220305976424;119;0;0;0;1;0;1;0;0;62;0;2;1;0;2;0;0;0;1;0;0
159427;34099336.16;14262085.770000001;1.9624614708006765;0.8208017213458739;57;0;0;0;0;0;1;0;0;55;0;1;13;0;2;0;0;1;0;0;0
159433;4755338.01;3495605.78;5.316056394352113;3.907784771518945;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
159440;22977792.009999998;2633788.87;4.0141515215774;0.46011503609324045;52;0;0;0;0;0;0;0;0;21;0;1;0;0;0;0;0;0;1;0;0
159462;33932875.06;9825982.610000001;3.9913364660674207;1.1557760029732456;28;0;0;0;0;0;0;0;0;24;0;1;5;0;0;0;0;0;1;0;0
159479;16831957.39;5546462.22;1.588716109040987;0.5235133189165727;140;0;1;0;1;1;1;0;0;66;0;0;0;2;1;0;0;0;2;0;0
159485;29431695.81;7595573.300000001;2.4402990778613773;0.6297792230348042;149;0;7;0;5;1;2;1;0;108;0;0;5;0;1;1;0;1;1;2;2
468950;132459188.97;170252.65;36.56662422306283;0.04699987010293891;37;0;1;0;1;0;0;0;0;13;0;0;3;1;0;0;0;0;0;2;3
468967;122498761.02;488791.13;479.9777735521892;1.9151938873173975;26;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0
468973;122431778.15;2383.85;20125.08804906354;0.3918524411773408;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
468980;125717412.61;221502.28;39.16125305194299;0.06899845183396931;49;0;0;1;0;0;1;0;0;25;0;0;0;0;0;0;0;0;2;1;0
468996;236089137.96;525863.2;18.0795682152357;0.04027029654321896;143;2;12;6;13;2;3;0;0;96;0;0;18;6;1;1;0;2;1;1;4
469010;121549678.26;60263.69;84.74837044767484;0.04201779550365581;17;0;0;0;0;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0
469027;124269683.05;1445907.39;34.992207857162;0.40714268107314205;27;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
469033;122525418.63;4293061.17;24.537728376303633;0.8597560414008951;68;0;0;0;0;0;0;0;0;31;0;1;0;0;0;0;0;0;0;0;0
469040;122720943.25;4672914.27;38.552684189428554;1.4679922051168235;9;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
469056;121962671.16;368954.35000000003;26.106064459213375;0.07897454157076673;49;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0
469062;170003414.46;1545251.9;15.778553619045848;0.14341970740134316;84;2;0;0;1;0;1;0;0;31;0;0;18;4;1;0;0;1;0;1;0
469079;89101624.9;;;;15;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
469085;121641674.73;531988.37;45.34032559071706;0.19829162957361116;44;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
469091;68334127.92;2252413.2;8.979090918376098;0.2959666498155618;48;0;1;0;1;0;0;0;1;22;0;0;9;0;0;0;0;0;1;0;0
469116;80563834.71000001;5865270.51;9.15200622222283;0.6662914246294827;30;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
469122;1961716.24;1879986.75;18.650052725868456;17.873049779836702;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
469139;36648261.92;3668128.14;21.708007388038396;2.172756594493132;21;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;1;0;0
469145;27518859.8;4188779.6500000004;3.3802178119096586;0.5145194127227141;27;0;0;0;0;0;0;0;0;16;0;0;4;0;0;0;0;0;1;0;0
469151;17871041.71;1535111.7600000002;9.281806395173053;0.7973016001244262;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
469168;131035264.48;4754102.78;14.515206692365354;0.5266275819894368;43;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0
469174;122823314.72999999;3765502.46;89.01564660341818;2.729031023144915;10;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
469197;123234207.39;1695060.5199999998;33.57071018408143;0.46175803509907537;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
469205;121862403.91;1566052.0399999998;108.29305651344647;1.39167254730974;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
469211;212159776.66;548355.28;90.47194750479122;0.23383683225515275;8;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
469228;89371161.7;120677.23999999999;14.672804063597749;0.019812582311501504;15;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
469234;89013547.61;14338.230000000001;48.7438500291296;0.00785161979910405;5;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
469240;89466565.69;61975.36;34.260282716580534;0.02373281391418364;6;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0
469257;84792458.35000001;8783811.19;7.989406343969117;0.827637719335129;17;0;0;0;0;0;0;0;0;9;0;0;2;0;0;0;0;0;0;1;0
469263;129764308.58;196722.11;41.60566038911877;0.06307399460803928;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0
469270;42153848.37;17258.87;8.137557259645787;0.0033317252941900944;78;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0
469286;108002440.78;38613.79;31.99189485295665;0.011437966592537494;7;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
469292;39299448.72;638423.33;26.61535888528058;0.4323690688322183;16;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
469300;44539567.54;600536.41;6.798677081824134;0.09166800112733968;11;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0
469317;90694298.06;146993.71000000002;18.873973513072585;0.03059018536416547;12;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0
469330;121314640.67999999;441213.32;1670.15536049663;6.0742445214363965;7;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
469346;44575665.330000006;44644.55;28.513131823499986;0.02855719437785083;40;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
469352;56216325.96;1719919.9100000001;10.455858048079724;0.3198935207153487;66;0;1;0;0;0;0;0;0;31;0;0;1;0;0;0;0;0;0;0;0
469369;127700263.77999999;6707734.42;8.247130521485264;0.43319848861473714;62;0;4;0;2;1;1;0;0;32;0;0;12;1;2;0;0;1;0;0;0
469375;38131933.15;461921.48;6.719119297700039;0.08139386791855222;82;0;0;0;0;0;1;0;0;48;0;0;0;0;0;0;0;0;1;0;0
469381;35639130.59;42027.06;384.93500650214725;0.45393045078673816;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
469398;35896569.31;48230.600000000006;31.54593973785842;0.04238509780646094;19;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
469406;211281581.17000002;2548532.98;30.167469764116525;0.3638878088248632;93;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0
469412;121415976.61;2103019.2600000002;78.68916220161192;1.3629575636063724;8;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
469429;122497229.76;358413.27;21.54244733820865;0.06303080493671205;79;0;0;0;0;0;0;0;0;62;0;0;0;1;0;0;0;0;0;0;0
469435;121895245.05;14743.44;78.27012063944419;0.009466906005784407;17;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
469441;90056522.4;28259.25;16.413056692383954;0.005150328482307142;22;0;0;0;1;0;0;0;0;15;0;0;3;1;0;0;0;0;1;0;0
469464;109056505.60000001;220759.33000000002;12.489394622737697;0.025281851585580023;74;0;0;0;0;0;0;0;0;44;0;0;2;0;0;0;0;0;0;0;0
469470;89941918.97;73654.88;90.33368895229097;0.07397570672199677;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
469487;210548376.41;137760.58000000002;55.94514775236756;0.03660458529275938;23;0;0;0;1;0;0;0;0;7;0;0;7;0;0;0;0;0;0;1;2
469493;128783219.5;2273222.5;32.92957685889316;0.5812578325168772;9;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
469501;128290121.22;2187241.39;111.54480145896186;1.9017474164825936;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
469518;40293225.7;2662791.81;7.829161472085438;0.5173928541302328;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
469524;41162218.61;1974798.7999999998;7.867484852075728;0.37745049148353776;67;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0
469530;42509307.61;5687201.75;3.6140450595986184;0.4835130126347433;66;0;2;0;0;0;1;0;0;41;0;0;1;0;1;0;0;0;0;1;0
469553;210946521.79;199889.36000000002;35.13093204332489;0.033289477649384974;46;0;0;0;1;0;0;0;0;20;0;0;2;2;0;0;0;0;0;0;0
469560;211562193.04;119649.81999999999;102.5476163549053;0.057996202733508376;12;0;0;0;0;0;0;0;0;5;0;1;2;0;0;0;0;0;0;0;0
469576;121505406.47;15974.66;28.34909090482336;0.0037271352910988333;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
469582;126020217.28999999;3479531.06;22.71940977325125;0.6273032507869539;98;0;0;0;1;0;0;0;0;37;0;0;0;0;0;0;0;0;1;0;0
469599;89978352.19;734336.28;11.895262910873662;0.09708027434362973;18;0;0;0;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0;0;0
469607;88937769.41000001;;;;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0
469613;89031495.09;;;;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
469620;137345657.77;30894451.84;11.151191264581252;2.508342433796873;13;0;0;0;0;0;0;0;0;9;0;0;3;0;0;0;0;0;0;0;0
469636;121560170.33;4349041.38;63.13658332058977;2.25882879817994;4;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
469642;90764484.43;25870.38;22.941049619655384;0.006538831515283474;13;0;0;0;0;0;0;0;0;12;0;0;1;0;0;0;0;0;0;0;0
469659;90262072.01;;;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
469665;45712212.82;1142654.0;9.191070237239817;0.22974633085948748;11;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0
469671;89501685.94;3996.9000000000005;22.45852780734678;0.001002936300589472;69;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0
469688;89170727.26;3996.9000000000005;63.93385650881717;0.002865707603068072;24;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
469694;211570227.19;603258.93;38.879167774270925;0.11085777740236666;73;0;0;0;0;0;1;0;0;42;0;0;0;0;3;0;0;1;0;0;0
469702;89004111.21000001;;;;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
469719;22172216.85;16990613.35;0.9043915086549098;0.6930369905965785;188;0;1;0;2;0;1;0;0;210;0;9;3;1;1;0;3;0;0;2;0
469725;8346659.16;1267603.71;1.1166487281614184;0.1695849852558488;63;0;2;0;0;0;0;0;0;18;0;1;10;2;0;0;0;0;0;0;3
469731;6146780.46;118053.26000000001;2.5449776630590066;0.04887809345175431;31;0;2;0;0;0;0;0;0;2;0;0;10;2;0;0;0;0;0;0;3
469748;6399958.949999999;27545793.68;0.4162045579600059;1.7913685027998383;90;0;3;0;1;1;1;0;0;136;0;8;2;1;1;0;0;1;0;0;0
469754;4369894.83;5723121.18;1.4470676121493131;1.8951813767068986;10;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0
469760;4149748.1799999997;27656.23;4.822042057474769;0.03213677033559068;12;0;0;0;0;1;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0
469777;11991168.71;1506495.07;4.689133554553878;0.5891132677180883;23;0;0;0;0;7;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0
469783;2609170.87;1641.69;15.409973054689184;0.00969595320683336;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
469790;27512510.96;18168437.17;1.8459760953393627;1.2190272547008245;151;0;1;0;2;0;1;0;0;98;0;3;6;0;0;0;0;0;1;0;0
469808;28451138.729999997;14994527.09;5.757197202533423;3.034200150478815;7;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
469814;25661097.09;189648.30000000002;31.841119223328292;0.2353217444142226;63;0;0;0;2;0;0;0;0;10;0;0;6;0;0;0;0;0;0;0;0
469820;4400805.47;4241718.31;0.7600185554963123;0.7325442228166605;66;0;0;0;1;0;0;0;0;144;0;5;0;3;0;0;0;0;0;1;0
469837;723933.5;957457.24;0.6842283384811595;0.9049441371230323;6;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0
469843;30058527.91;9410641.559999999;2.35279702949258;0.7366072475099935;28;0;0;0;0;0;0;0;0;31;0;4;1;0;0;0;0;0;0;0;0
469850;27336314.09;882609.0599999999;11.221038562751877;0.36229428245109047;16;0;0;0;0;0;0;0;0;7;0;0;7;0;0;0;0;0;0;1;0
469866;1823757.51;7935343.039999999;0.22210015522115573;0.9663789792520813;3;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0
469872;10612032.75;1842036.34;2.84856864940409;0.4944544643614159;40;0;0;0;2;1;0;0;0;33;0;3;0;0;0;0;0;0;0;0;0
469889;29575353.3;12094100.99;1.9286451476769946;0.7886711936549896;158;0;0;0;1;0;0;0;0;112;0;0;5;0;2;0;0;0;0;0;0
469895;17289462.76;55565.11;14.585727463532525;0.04687580882016982;15;0;0;0;0;0;0;0;0;7;0;0;3;0;0;0;0;0;0;0;0
469903;33933531.9;7940731.11;2.4806050617667483;0.5804823925680042;128;0;0;0;1;0;1;0;0;98;0;4;3;0;1;1;0;1;0;0;1
469910;2982316.83;4755389.17;1.4526763785544852;2.316333881297521;8;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0
469926;1626521.6600000001;24001083.27;0.21474964013641595;3.1688628082067183;37;0;0;0;1;0;0;0;0;34;0;1;0;2;0;0;1;0;0;0;0
469949;4217998.0;5139994.45;1.5309224523531013;1.8655610809856549;30;0;1;0;0;0;0;0;0;32;0;1;0;0;0;0;0;0;0;0;0
469955;8449220.860000001;6209005.56;0.70227304565768;0.5160732944938864;180;0;5;8;4;0;2;0;2;259;0;12;20;9;2;0;0;0;0;1;21
469961;11407614.91;12145954.89;1.0673336792342234;1.1364151773034041;40;0;2;0;1;0;0;0;0;36;0;0;4;5;0;0;0;0;0;1;1
469978;3196061.2199999997;2829909.05;23.930980809233525;21.189362313725102;11;0;2;0;0;0;0;0;0;15;0;0;2;4;0;0;0;0;0;0;1
469978;3196061.2199999997;2829909.05;11.864444340915083;10.505211290532438;11;0;2;0;0;0;0;0;0;15;0;0;2;4;0;0;0;0;0;0;1
469984;6576255.83;1705367.05;2.259842379308124;0.5860265828292262;35;0;0;0;0;1;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0
469990;6414523.109999999;1037093.71;2.9411590434883634;0.4755236658756692;14;0;0;0;0;1;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0
470007;73194.26;4297883.71;0.20688432755455194;12.14801244320269;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
470013;40829005.83;3825702.02;2.8498375131126865;0.26703146228890146;110;0;1;0;0;0;1;0;0;57;0;2;0;3;0;0;0;0;0;0;0
470020;1971496.93;132965.62;5.096871816227534;0.3437533737905542;8;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
470036;7053166.92;5150691.99;1.2128770904139676;0.8857235884685017;79;0;0;0;1;2;1;0;0;281;0;5;2;8;0;0;0;0;0;0;3
470042;9149773.84;1575789.98;3.12915631141121;0.5389087476478593;39;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0
470059;1749875.88;7542336.07;2.115120363720139;9.116617237833992;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
470065;28644708.09;7123993.6;2.6366707146686377;0.6557450415479796;71;0;0;0;0;0;0;0;0;43;0;1;1;0;0;0;0;0;0;0;0
470071;15764434.19;14571360.219999999;0.8905944043325371;0.8231930000810087;136;0;1;3;4;6;2;0;0;145;0;1;6;3;1;0;0;1;2;3;2
470088;2177172.47;1062949.95;1.758161951358331;0.858378554772117;5;0;0;1;0;6;0;0;0;31;0;0;1;0;0;0;0;0;0;0;0
470094;6654239.38;6993.35;8.695704430806448;0.009138851356017833;26;0;0;2;2;0;0;0;0;6;0;1;5;2;0;0;0;0;1;2;0
470102;8553601.72;25143770.41;0.4497377744483061;1.322028277163292;45;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0
