SIMC_id;liczba_budynkow;powierzchnia_budynkow;gestosc_zabudowy;srednia_liczba_kondygnacji;nna_index;srednia_odleglosci;odchylenie_standardowe;wspolczynnik_zmiennosci;min_odleglosc;max_odleglosc;min_max_rozstep
473106;312;44271.39;0.31927831548337876;1.2307692307692308;0.3147253675684507;1322.347150046291;862.3107444852168;65.21061768500277;6.105151628666881;4607.451037047289;4607.451037047289
473112;339;52159.81;0.3820015018748418;1.0769230769230769;0.28570610617590403;1484.5263145902277;880.1779481639755;59.29015467852654;5.508166814761826;4536.5237522190055;4536.5237522190055
473129;178;31932.5;5.107312664107357;1.6285714285714286;0.8224700042726905;354.1711376340303;242.78234630399447;68.54944418279072;5.843505306069696;1209.3073013038716;1209.3073013038716
473135;137;14087.2;0.34207863761670343;1.2058823529411764;0.2792889409255632;1585.631013841167;1308.371898473724;82.51427268089397;5.822654599074232;3716.340945989511;3716.340945989511
473141;68;5324.61;0.2725755113912888;1.1029411764705883;0.24242888328350937;275.91352129787765;188.7805899393437;68.4202024791439;5.822654599074232;660.0101319163034;660.0101319163034
473158;268;21397.5;0.36251743389499463;1.5037593984962405;0.39832987150739835;973.6468696867503;605.4868246819763;62.187518240240266;5.008694939529459;2824.6686332098484;2824.6686332098484
473164;624;84073.1;0.49260742924524725;1.4855305466237942;0.2911224480146578;1087.7580491429949;781.5233114385618;71.84716417904659;3.9238533355558745;5457.86162769043;5457.86162769043
473170;1;252.5;0.5945578996965518;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473187;76;9555.8;0.18079768826283932;1.3157894736842106;0.18874893419695907;754.8748809236291;575.7541339593878;76.27146544536258;7.5102346610317445;1806.8227869511177;1806.8227869511177
473193;33;7819.46;0.2563972548988078;1.3636363636363635;0.17420850129726687;208.06939374333598;203.01311970193984;97.56990975441909;5.723117434520236;794.9371331312624;794.9371331312624
473201;8;875.02;0.5137647946934183;1.75;0.9450358396050039;145.81520774245678;122.1408085262346;83.76410829655256;20.984421383268035;406.5884157542995;406.5884157542995
473218;34;9180.45;0.2687205047234622;1.3823529411764706;0.1965131513784888;163.29629313308206;100.33912826364501;61.44605388064218;5.4235066819195215;558.9970647297554;558.9970647297554
473224;154;18169.11;0.23245986076847902;1.3506493506493507;0.23298087822091984;1325.604482489798;807.610770195958;60.92396192558691;5.850480749687344;4000.9676051123693;4000.9676051123693
473230;157;13707.28;0.07200614025898656;1.5414012738853504;0.13837524606886167;1354.5604491959307;1450.023032324026;107.04749523616772;8.022722038998001;6925.43542569513;6925.43542569513
473247;14;1252.54;0.13164179017574137;1.3571428571428572;0.15985449664884077;170.93104226413962;152.598620753139;89.27496066941923;9.498248083704274;451.73698439141197;451.73698439141197
473253;14;1138.24;0.03662730472441485;1.7142857142857142;0.16247483864945414;572.0118277150082;605.4080160213167;105.83837373428359;8.022722038998001;1540.3563425129853;1540.3563425129853
473260;9;546.5699999999999;4.673703544719006;1.3333333333333333;0.84507866464778;39.4951104469686;23.231152506954892;58.82032546319407;4.218235571700675;79.45161001478975;79.45161001478975
473276;33;30777.809999999998;1.0203298818014894;1.2121212121212122;0.264425747118845;443.08506334168635;390.21511720095725;88.0677660984572;6.549623313546005;1197.9273384810438;1197.9273384810438
473282;11;936.06;0.2311711726885408;1.6363636363636365;0.3851687024532127;91.2879913451614;82.40134316958368;90.2652604744285;12.852333959616065;322.32227062223313;322.32227062223313
473299;6;474.35;0.012739764564692531;1.3333333333333333;0.6039223475785875;388.3572364803525;407.00548542189745;104.80182862319043;8.16574430824094;1258.1151283019663;1258.1151283019663
473307;342;32391.87;0.27783435975637616;1.368731563421829;0.29521397932675775;1302.772776802719;687.2316131118304;52.75145638201335;4.002110739943233;3263.0088762787436;3263.0088762787436
473313;190;23800.67;0.23338316250444577;1.2789473684210526;0.2227858323631946;1092.9509317877537;799.7923170898696;73.17733064023643;4.848547398733987;4010.040724506292;4010.040724506292
473320;81;20564.05;0.16396007033442553;1.2839506172839505;0.1284809902856946;772.4786509784941;593.8677560221378;76.87820954920748;5.191892365450265;2814.917497463296;2814.917497463296
473336;35;3359.6400000000003;0.19668370377887737;1.6363636363636365;0.1874689860479322;193.27515095090098;139.260138779654;72.05279007389377;5.597674703481762;516.937421701574;516.937421701574
473342;272;32513.85;0.22179882422709787;1.3566176470588236;0.22223903949695728;829.2531344225048;764.9797176571342;92.2492404191959;5.959605376617349;4520.014503386967;4520.014503386967
473359;211;28885.22;0.24391441793345867;1.4028436018957346;0.22635148710703812;696.2174639349529;679.926022211804;97.66000674113067;6.061084766432004;3682.955470514906;3682.955470514906
473365;151;16894.88;0.16118031637571084;1.3841059602649006;0.22865166387503577;664.5084765548006;696.7208374041179;104.8475470194639;3.9094478795423715;3043.9350941868934;3043.9350941868934
473371;54;13808.2;0.3343226239082166;1.2592592592592593;0.17307704424962314;223.5478261085838;197.85346205552614;88.50609979066532;5.581936833766648;949.5636205716646;949.5636205716646
473388;354;41649.02;0.30418517532462525;1.4887005649717515;0.2869437279034129;1208.6257453775345;820.9952607105371;67.92799705371868;6.070632200716867;4672.580584135481;4672.580584135481
473394;13;1450.56;1.3495053925419025;1.3846153846153846;0.4177393485495903;286.7076743886407;276.68869708674686;96.50550780572658;12.37021645154567;701.5384745049064;701.5384745049064
473402;65;9024.86;0.17355066490464147;1.4153846153846155;0.19408320290419204;563.3145000251071;490.7100673037045;87.11120826498046;7.476718646298884;2693.110626461906;2693.110626461906
473419;44;6683.7699999999995;0.10106988238750543;1.4772727272727273;0.13692795861419327;574.3198170807184;433.1361789077817;75.41724419495456;7.891355316480239;1479.1343742025044;1479.1343742025044
473425;164;14915.33;0.19951672967213863;1.5276073619631902;0.23299771658223753;496.6715445214596;369.48380263279546;74.3919813221414;8.055422258516993;1792.6119715233574;1792.6119715233574
473431;32;6158.75;0.07422980277544869;1.25;0.11170847936159439;235.66569386166574;163.20014216135624;69.25069978880917;9.708286686726483;608.7490932720307;608.7490932720307
473448;4;688.42;0.14794377027828093;1.25;0.3355292508629356;75.75592068798869;67.64566812012299;89.29423272239156;21.149926796074265;192.11030089669228;192.11030089669228
473454;334;42895.29;0.23822570313756938;1.31437125748503;0.21174422101570653;1601.8928553819942;972.7924769404736;60.727686853219495;5.572592582364841;4924.935114696515;4924.935114696515
473460;6;1944.3600000000001;0.15260271665579508;1.0;0.19339339763307725;80.1783266297447;56.237178876426555;70.14012544328105;37.2376482341136;182.96271065490265;182.96271065490265
473477;72;7739.0599999999995;0.23636231402879232;1.3098591549295775;0.2221596198463364;897.0504352203998;641.7025338416267;71.53472186700009;9.170688378367487;2815.6031001284855;2815.6031001284855
473483;166;17018.94;0.11084156285341436;1.5120481927710843;0.17577963120393045;1214.6205679621062;906.1116303959634;74.60038585681453;6.094592046187831;5085.745477267654;5085.745477267654
473490;56;7625.33;0.10860024429283378;1.3571428571428572;0.13460207627975293;784.7837886011811;784.9998715508299;100.02753407407077;9.278266210737153;2806.0151001478534;2806.0151001478534
473508;6;597.0600000000001;0.10693713323085116;1.6666666666666667;0.24642213860287238;56.12566185963713;42.64570311128459;75.98253935594713;17.408719220286443;130.44204845955596;130.44204845955596
473514;270;32675.8;0.2572208543126572;1.3754646840148699;0.263763007790763;1126.1338708743128;752.6746724976522;66.83705125690672;5.588583411447563;3423.3611363662258;3423.3611363662258
473537;30;3627.96;0.07769328176172889;1.7333333333333334;0.39379541572496185;786.4128562985701;572.9570142289324;72.85702537032319;22.325219224168723;2482.1174970416455;2482.1174970416455
473543;32;4597.14;0.1284222549353311;1.5;0.17723178153462332;160.26995242898343;103.85955517571794;64.80288638117537;5.696632777704988;439.44495017604845;439.44495017604845
473550;82;11887.09;0.15927571530769047;1.4268292682926829;0.16658321666157666;590.84877539339;542.0762599570071;91.74534712305869;5.572675662135246;2782.1988851427104;2782.1988851427104
473566;277;43560.67;0.5182951094050903;1.5036231884057971;0.31038354611898655;690.4566621031986;499.9904060295012;72.41445169150536;4.782265268558638;3488.156725540693;3488.156725540693
473572;63;5552.16;0.14400686731114454;1.6031746031746033;0.3120588028312828;555.6695249344864;373.96096881120707;67.29916830607135;5.483040785386991;2107.496814034016;2107.496814034016
