SIMC_id;rodzaj;nazwa;czy_samodzielna;liczba_adresow;liczba_mieszkancow;powierzchnia;zageszczenie_ludnosci;liczba_budynkow;powierzchnia_budynkow;gestosc_zabudowy;srednia_liczba_kondygnacji;nna_index;srednia_odleglosci;odchylenie_standardowe;wspolczynnik_zmiennosci;min_odleglosc;max_odleglosc;min_max_rozstep;powierzchnia_terenow_uprawnych;powierzchnia_terenow_zalesionych;stosunek_powierzchni_upraw;stosunek_powierzchni_lasow;budynekGospodarstwaRolnego;budynekZabytkowy;budynkiBiurowe;budynkiGarazy;budynkiHandlowoUslugowe;budynkiHoteli;budynkiKultuReligijnego;budynkiKulturyFizycznej;budynkiLacznosciDworcowITerminali;budynkiMieszkalneJednorodzinne;budynkiMuzeowIBibliotek;budynkiODwochMieszkaniach;budynkiOTrzechIWiecejMieszkaniach;budynkiPrzemyslowe;budynkiSzkolIInstytucjiBadawczych;budynkiSzpitaliIZakladowOpiekiMedycznej;budynkiZakwaterowaniaTurystycznegoPozostale;budynkiZbiorowegoZamieszkania;ogolnodostepneObiektyKulturalne;pozostaleBudynkiNiemieszkalne;zbiornikSilosIBudynkiMagazynowe
469398;przysiółek wsi;Piskorze;False;7;25;1137914.09;0.0021970024116671;29.0;4667.91;0.4102163810978032;1.0344827586206895;0.2261863796801975;508.88886004106;361.8656852867518;71.10898148911227;7.5519541871434175;1371.1465273100016;1371.1465273100016;35896569.31;48230.600000000006;31.54593973785842;0.0423850978064609;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
764476;wieś;Piskorzewo;True;2;0;8970693.05;0.0;6.0;403.21;0.0044947474821914;1.1666666666666667;0.0420074608839734;35.72408068097093;22.49354716725272;62.96466343844731;22.178466511441307;79.8437690511669;79.8437690511669;1997657.76;45565389.85;0.2226871155735286;5.079361159280776;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
756650;wieś;Pistki;True;29;75;2924195.72;0.0025648078029469;90.0;17054.48;0.5832195117226968;1.211111111111111;0.2612271466329581;703.7345293663528;430.7122438249609;61.20379572859343;6.483470571756893;1490.051759588501;1490.051759588501;17271685.08;3634937.830000001;5.906473688430129;1.2430555879481282;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
476903;wieś;Piszewo;True;48;156;6283004.3;0.0024828886397547;168.0;16961.55;0.2699592295360994;1.0903614457831323;0.2428964454923793;954.200002601934;564.8118669014088;59.19218878235875;5.24313458851375;2794.677929640251;2794.677929640251;38815470.69;1568660.55;6.177852001470061;0.2496672730273318;67.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481838;wieś;Pityny;True;28;130;5371746.42;0.0024200695609157;77.0;13147.38;0.2447505703368626;1.2597402597402598;0.2263308472055638;1250.6917049031304;897.3131682012558;71.7453521666041;5.983944032296309;2836.7358061127784;2836.7358061127784;10584652.84;3348868.47;1.9704304731495497;0.6234226652121081;49.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490352;wieś;Piwnice Wielkie;True;44;179;18174517.29;0.0009848954838458;102.0;12220.85;0.0672416758310503;1.3137254901960784;0.2596528429745239;794.3303295352783;685.9903215292875;86.36083705007525;9.351697006951996;4469.866243740054;4469.866243740054;7316398.729999999;21467027.32;0.4025635791727814;1.1811607965957704;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
150410;wieś;Plajny;True;14;47;2290297.62;0.0020521350408598;42.0;5649.83;0.2466854067638598;1.261904761904762;0.1823640102751082;184.1017670068511;154.9861728634935;84.18505448550414;8.854398168636378;625.2849595016759;625.2849595016759;10782340.07;9354607.64;4.707833591513753;4.084450666285021;29.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484541;wieś;Platyny;True;25;304;10044551.02;0.0030265165600204;103.0;28848.04;0.2872008907372746;1.194174757281553;0.1604828712150522;943.0008042883176;1062.999507083381;112.725196229883;8.201316246005511;3539.555454992975;3539.555454992975;16133602.78;9275447.4;1.6062044732388645;0.923430761766393;52.0;0.0;2.0;1.0;2.0;5.0;0.0;0.0;0.0;15.0;0.0;0.0;10.0;8.0;0.0;0.0;0.0;0.0;1.0;5.0;2.0
472549;osada;Pląchawy;True;7;71;4809180.69;0.0014763429485532;10.0;1427.53;0.0296834344978624;1.5;0.0911955740061812;69.12725439960204;42.43544599894332;61.38743158181561;16.656281004930914;185.0585383995328;185.0585383995328;24781777.5;26630777.16;5.153014431653637;5.537487334459042;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482520;osada;Plebania Wólka;True;3;45;914064.29;0.0049230672822805;21.0;3643.02;0.3985518349043041;1.380952380952381;0.2382899057516632;348.7788161128459;325.9496561028683;93.45454512851168;7.165699123150168;880.4361368682933;880.4361368682933;1992797.17;3099885.8400000003;2.1801498995218376;3.391321457268613;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
487077;osada;Plenowo;True;9;96;956959.72;0.0100317701982273;30.0;11956.02;1.2493754700563573;1.1666666666666667;0.3397300294173825;208.43951514300127;116.5110822843408;55.89683040876755;8.43947109965076;489.7090357234737;489.7090357234737;1981277.65;835585.53;2.0703877170504104;0.8731668768670849;8.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472147;osada;Pleśnik;True;5;71;2158956.59;0.0032886256411482;15.0;2987.69;0.1383858301662286;1.2666666666666666;0.1432906442858615;125.72030135752048;93.02322445149906;73.99220606937759;12.022082187860024;352.38888068100965;352.38888068100965;37510424.83;16949.91;17.374330268493264;0.00785097304805;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472153;wieś;Pleśno;True;22;42;10964872.26;0.0003830413980582;67.0;9213.15;0.0840242346790458;1.164179104477612;0.1237937344921116;1721.8974716151547;1209.9144626723628;70.26634759719187;7.954536557492321;4379.155635508371;4379.155635508371;44875855.91;42460.39;4.0926929968630565;0.0038724017018325;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481376;osada;Pleśno;True;4;17;490200.5;0.0034679687189221;12.0;1530.7;0.3122599834149496;1.0;0.2945034199665226;143.81567154165003;114.0616779454384;79.31102133914892;10.51765739392234;369.8194439001185;369.8194439001185;2530075.73;9417.3;5.1613079342024335;0.0192111187157091;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
763577;wieś;Plewki;True;41;132;9682951.97;0.0013632206418968;121.0;21492.96;0.2219670206626048;1.0;0.2236914709996466;1131.4201838046852;744.7847042563166;65.82741893040925;6.567716929553877;3551.894827212109;3551.894827212109;63930203.71;8547727.85;6.602346465010918;0.8827605338209685;83.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481436;osada;Plękity;True;35;107;422647.41;0.0253166108364416;60.0;9153.81;2.165826592904;1.6;0.3317548361040082;263.79813783204537;185.23075939475763;70.21685631180995;4.429281519339996;729.2379713459951;729.2379713459951;4697881.95;31236.910000000003;11.1153690732424;0.0739077284301825;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470970;wieś;Plęsy;True;39;147;4507296.58;0.0032613784646937;101.0;15423.21;0.3421831629282313;1.2277227722772277;0.2716204428354044;512.1402951659805;350.31200232930536;68.40156996741919;4.753510782667284;1571.3427430957115;1571.3427430957115;11958932.86;615853.12;2.6532385095457816;0.1366347008831622;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480980;wieś;Plichta;True;35;133;34097062.87;0.0003900629227422;83.0;8853.91;0.0259667820473476;1.4096385542168677;0.0865421874935813;350.913236084598;249.8979270034164;71.2135939332796;6.837810730538088;1530.6377638062609;1530.6377638062609;9809455.44;49103459.62;0.2876920946944895;1.4401081936943974;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
488964;wieś;Pluski;True;433;353;61368112.46;0.0005752173007277;538.0;61534.46;0.100271065107483;1.1735074626865671;0.1625015036470571;1500.3349256813756;1473.151125599156;98.18815121764402;3.213383720105655;6902.597511826594;6902.597511826594;4599927.36;121344891.69;0.0749563116023529;1.9773280752132163;135.0;0.0;1.0;0.0;2.0;5.0;2.0;1.0;0.0;378.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;3.0;1.0
755968;wieś;Pluszkiejmy;True;43;110;8458133.44;0.0013005233457276;112.0;12568.61;0.1485979157122401;1.2321428571428572;0.2948694814031776;727.3244233958187;459.7800063486159;63.21525739530928;7.582540094964608;3029.452647009867;3029.452647009867;31959296.74;5157217.7;3.778528320309877;0.6097347288954572;58.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
473030;wieś;Plutki;True;6;13;2090673.05;0.0006218093259488;11.0;983.66;0.0470499201202215;1.0;0.1056283325335494;501.5389366964442;478.9350536067448;95.49309506484433;7.238599231166605;1077.3126375021573;1077.3126375021573;4025046.4;1590719.68;1.9252395299207592;0.7608648707649434;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155145;wieś;Pluty;True;40;83;5491496.43;0.001511427733005;96.0;12506.7;0.2277466654020933;1.0520833333333333;0.1974018371076575;432.1363460431425;399.6348080060377;92.4788696126338;5.192740277066042;2009.736187871111;2009.736187871111;83044869.6;13869105.28;15.12244807195477;2.525560283392555;55.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;35.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150930;wieś;Pławty Wielkie;True;13;82;12832516.5;0.000639001711005;38.0;5821.06;0.0453617963397904;1.3157894736842106;0.0960564738614609;794.909576188828;604.6303071718155;76.06277811756888;8.63375082256279;1737.0431577250338;1737.0431577250338;71472289.58;3733826.92;5.569623820861636;0.2909660720093366;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
756666;wieś;Płociczno;True;70;104;5983269.87;0.0017381799962166;174.0;15880.07;0.2654078847357757;1.3505747126436782;0.3448294102846925;738.167689079093;464.73224985271446;62.95754429897832;4.060551937003345;2427.5069494599743;2427.5069494599743;11629801.53;10832600.57;1.9437200364823253;1.8104816940172548;57.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152939;wieś;Płonne;True;45;177;8913719.38;0.0019857030769573;164.0;20913.3;0.2346192325385948;1.2317073170731707;0.1863638217457366;692.0065719180556;551.7183855939461;79.72733323395059;4.723400345229849;2510.3490623494617;2510.3490623494617;7769222.229999999;11779923.41;0.8716027394167303;1.3215497266417198;117.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;40.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
155458;wieś;Płoskinia;True;90;300;10606937.23;0.0028283376576557;296.0;51219.5;0.482886802187666;1.2027027027027026;0.2441061788481961;940.6008224648164;729.0220197838885;77.50599429346745;6.589982307675617;3321.292145785836;3321.292145785836;40030774.14;8616398.45;3.774018198842495;0.8123361403167273;163.0;0.0;7.0;2.0;2.0;0.0;1.0;0.0;0.0;92.0;0.0;4.0;1.0;5.0;3.0;1.0;0.0;1.0;1.0;1.0;12.0
155464;część wsi;Płoskinia-Kolonia;False;21;99;5810566.51;0.0017037925618719;76.0;11018.49;0.1896284980309088;1.0394736842105263;0.1602459524729805;1251.7119013078177;743.2086415728155;59.37537549944951;6.589982307675617;2696.8845278986787;2696.8845278986787;38901460.81;7848439.92;6.6949514721241865;1.3507185412115694;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122482;wieś;Płośnica;True;299;1023;24994820.86;0.0040928478972903;681.0;92403.39;0.3696901470811342;1.3195876288659794;0.1999340573065771;1084.6710667390716;1105.871300063388;101.95453109928084;4.64526817849242;8814.340220825694;8814.340220825694;71577788.89;23946951.34;2.86370481672658;0.9580765341000328;336.0;0.0;6.0;3.0;5.0;0.0;2.0;0.0;0.0;285.0;0.0;1.0;2.0;16.0;2.0;2.0;0.0;1.0;3.0;2.0;15.0
768630;wieś;Płowce;True;15;36;2689720.07;0.0013384292440514;37.0;3767.18;0.140058441100155;1.351351351351351;0.2528251528460914;192.64274123017285;165.75222256138736;86.04124998581896;7.596041413434818;912.5051524740304;912.5051524740304;9966450.66;1855791.86;3.705385839649849;0.6899572489712656;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489395;wieś;Płozy;True;137;443;15061821.1;0.0029412114050405;264.0;27772.07;0.1843871987033493;1.518939393939394;0.2149614303650174;676.2372991450228;677.6196368639387;100.20441607120216;5.717131908938273;4378.556593775875;4378.556593775875;51177123.57;29868630.68;3.397804503865738;1.983069011488923;103.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;155.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
478902;osada;Płutniki;True;18;125;6038286.54;0.0020701236877705;39.0;7526.88;0.1246525806640504;1.5128205128205128;0.0805807770458229;136.01523968569109;99.17629820735984;72.91557801650757;4.340164299816684;423.2888023213143;423.2888023213143;40604940.04;205531.39;6.724579857384509;0.0340380319215523;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771186;osada;Pniewo;True;13;71;8378856.13;0.0008473710360748;95.0;26678.38;0.3184012183295478;1.3368421052631578;0.205369374326535;1266.7599039297377;763.523474062304;60.27373235399261;6.115910469482955;2601.987807276897;2601.987807276897;22857375.13;13260865.24;2.7279827670224;1.5826581855869628;46.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;16.0;0.0;0.0;18.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;4.0
756070;osada;Pobłędzie;True;10;7;1933208.6;0.0003620923267152;25.0;2952.67;0.1527341643317746;1.36;0.2947730357383372;419.5459282451475;275.3409185301308;65.62831384916807;5.338053113481152;982.8555969792272;982.8555969792272;4077143.49;12107848.58;2.109003389494543;6.263084376926525;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480744;wieś;Poborowo;True;2;4;6836812.47;5.850679710101805e-05;3.0;427.17;0.0062480871294104;1.0;0.0233717137883954;14.879691034349715;11.63088751457827;78.1661896589681;13.882197232387306;27.917371835890695;27.917371835890695;3898166.2;64813245.79;0.5701730473236163;9.480038552234856;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485339;wieś;Pobórze;True;2;11;3817192.62;0.0002881698959168;20.0;3244.63;0.0850004263080651;1.2;0.1042173410079794;817.0770194998997;695.8901622981552;85.168245549738;10.91972400041906;1769.347055003301;1769.347055003301;54303535.7;27132163.79;14.226040209624005;7.10788437760314;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
755550;osada;Pochwałki;True;7;55;12299783.29;0.0004471623499636;26.0;7366.39;0.059890404784522;1.1923076923076923;0.103027410631828;1264.8964749123445;1270.2120556035366;100.42023839868482;17.981367050472983;3441.375207478836;3441.375207478836;36566264.46;7160481.88;2.972919408241054;0.5821632553332572;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150426;osada;Podągi;True;37;258;13969879.24;0.0018468305671624;108.0;28188.22;0.2017785516662777;1.4299065420560748;0.2078999705491545;441.1221047153053;683.4661273477623;154.93808177870903;5.665486781577033;4561.223170477193;4561.223170477193;15949198.29;11627584.46;1.1416847644847643;0.8323324962399604;60.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;22.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0
118210;osada;Podcibórz;True;33;127;1985128.19;0.006397571735657;72.0;8617.65;0.4341105044707465;1.6666666666666667;0.4276546097856597;532.2909996275841;316.2288093253844;59.4090092724906;6.548958342497589;1540.2682247629605;1540.2682247629605;11134392.09;1866215.63;5.60890331722104;0.9400982966243606;33.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148530;wieś;Podgórze;True;19;45;12074411.04;0.0003726889854165;194.0;43899.28;0.3635728471937129;1.1804123711340206;0.1496361258209785;1284.2680346555624;768.1290426724352;59.81064870764657;4.99961676731189;3201.6084352104863;3201.6084352104863;26317036.24;3675627.75;2.1795710078791557;0.3044146615369821;143.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
152945;wieś;Podgórze;True;6;60;3501879.36;0.0017133657054365;33.0;4278.16;0.1221675437728385;1.121212121212121;0.2501944848081963;259.98121861163946;243.8619755740356;93.79984326418486;5.034096133757153;1281.0627993292417;1281.0627993292417;4234051.76;8715711.700000001;1.209079846771192;2.48886692087531;21.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478718;przysiółek wsi;Podgórzyn;False;2;3;464157.64;0.0006463321383657;8.0;667.77;0.1438670706788322;1.375;0.1399392879323778;50.45193659751244;35.40795724540975;70.1815621625822;7.561775718766942;113.26072144576764;113.26072144576764;26072963.45;;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840378;wieś;Podlasek;True;58;257;6936104.58;0.0037052497844546;148.0;18842.96;0.2716648773482016;1.2653061224489797;0.2466837253665498;1073.0506550517227;677.7504448192399;63.16108579110566;6.307392959045323;3547.316918245955;3547.316918245955;31605859.44;934219.56;4.5567161041853845;0.134689370557328;85.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;57.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
840384;wieś;Podlasek Mały;True;13;47;2401392.62;0.0019571976530851;40.0;5728.04;0.2385299243569758;1.125;0.1760058508307415;436.4717800497219;301.9131771903476;69.17129376748122;9.391653103323677;1081.1584728548537;1081.1584728548537;22617131.500000004;164251.1;9.41833972155707;0.0683982696673732;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488533;część wsi;Podlasie;False;1;1;12503.57;0.0079977158523525;4.0;465.36;3.721817049050792;1.0;0.9603843194064716;42.19317214114017;30.54104100661985;72.38384661967856;25.385073468317074;75.35979188903454;75.35979188903454;5951287.12;202156.47;475.9670334152567;16.16790004774636;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155487;wieś;Podlechy;True;20;50;5089157.45;0.0009824809016274;42.0;7883.65;0.1549107112023032;1.1666666666666667;0.1328532134542323;655.5792458313485;570.2375092632609;86.98223943012951;10.10914324110098;1613.9184410199707;1613.9184410199707;34587271.82;5135886.5200000005;6.796266800509385;1.0091820837651624;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478925;wieś;Podlechy;True;47;191;6041275.49;0.0031615840117895;153.0;19462.48;0.322158458627087;1.1176470588235294;0.2217641980628782;992.364007819953;630.1963141323731;63.50455167321134;7.105855622240266;2876.858435731298;2876.858435731298;17852160.02;160044.97999999998;2.955031607075412;0.0264919188447736;103.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473804;wieś;Podlejki;True;23;79;2478392.79;0.0031875496216239;47.0;5722.49;0.2308952004335034;1.5319148936170213;0.3003232022115678;376.8801948701423;296.2965666784148;78.61823749600497;8.733121257235114;1424.0412390666097;1424.0412390666097;7480400.83;1480467.62;3.018246688007836;0.5973498736655056;22.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472822;wieś;Podleśna;True;87;269;10644154.4;0.0025272087372201;186.0;24242.52;0.2277543061570019;1.064516129032258;0.2562159980175699;1323.9820343325623;919.526507445048;69.45158496116558;6.392889547236425;3958.871412611909;3958.871412611909;20922207.49;10485407.02;1.965605411548709;0.9850859566636876;103.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;74.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
148553;osada;Podleśne;True;13;227;12247726.66;0.001853405177153;44.0;9412.72;0.0768527928594382;1.4090909090909092;0.1005417604341775;436.3166104655663;387.4948730137017;88.81047929856028;6.252466821945005;1241.67286256405;1241.67286256405;22096412.07;14527931.29;1.804123547446968;1.186173703357289;26.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
761555;osada;Podleśne;True;2;4;3292519.57;0.0001214875087287;9.0;972.51;0.0295369542784524;1.3333333333333333;0.2045299829987658;979.460836692984;710.3556938645687;72.52517581642037;5.973444297437568;1729.106297039281;1729.106297039281;14423892.32;37156181.33;4.380806860321866;11.285029759139746;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
469441;osada;Podławki;True;17;130;5486883.04;0.0023692868802248;43.0;10441.04;0.1902909160607877;1.441860465116279;0.1370276267992372;194.35614019396323;123.21174722903444;63.39483131640286;6.075714030161608;501.1056124999046;501.1056124999046;90056522.4;28259.25;16.413056692383954;0.0051503284823071;22.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
990534;wieś;Poganowo;True;2;7;6496502.71;0.0001077502821514;3.0;298.22;0.0045904698775997;1.0;0.0186192512746693;11.556940846774182;9.022664923965602;78.07139487508965;10.853977858333868;21.76107902404129;21.76107902404129;57898030.78;20686965.91;8.912184503652735;3.184323448084885;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
764447;wieś;Pogobie Średnie;True;99;277;92307802.6;0.0003000829747841;264.0;20356.46;0.0220528053172397;1.254752851711027;0.0710726617483291;1457.8328328840246;2137.9143699804445;146.65017289746572;6.093406837443963;6909.3764164499735;6909.3764164499735;10760499.72;172024155.21;0.1165719410159591;1.8635927880922167;111.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
764460;wieś;Pogobie Tylne;True;31;73;24847105.87;0.0002937967921975;81.0;7373.96;0.029677339641005;1.0740740740740742;0.0748325379413838;245.95250565974945;164.48468166063677;66.87660335861135;8.732542225324526;733.4139105782041;733.4139105782041;8300503.44;32808104.52;0.3340631896297386;1.3203994337067635;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
758984;wieś;Pogorzel;True;41;171;8042941.48;0.0021260878302449;80.0;9070.83;0.1127800074457336;1.3417721518987342;0.1630981997568781;610.8018025453073;452.8693692980945;74.14342384238498;6.781930522967224;1792.5954587903968;1792.5954587903968;24138355.79;4467311.88;3.0011850577333803;0.5554325977764045;38.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;38.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
755170;wieś;Pogorzel Mała;True;11;21;1103372.31;0.0019032560278769;25.0;3314.87;0.3004307766251629;1.16;0.2347487601962691;117.0833527403378;66.61245290251502;56.89318877829296;8.28244929551313;295.92357968190265;295.92357968190265;5171457.36;1047617.68;4.686955901585024;0.9494688877954532;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
755187;wieś;Pogorzel Wielka;True;49;176;8154657.89;0.0021582757041938;126.0;19568.81;0.2399709499033319;1.0873015873015872;0.2075437999244211;813.4615396927861;552.0518746309295;67.86453294883724;7.600962122991556;2552.6578666124506;2552.6578666124506;24307010.13;12954709.72;2.980751670748508;1.5886270024750238;75.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
159120;wieś;Pogrodzie;True;129;559;14333551.49;0.0038999406419964;266.0;36022.13;0.2513133609987122;1.5245283018867926;0.2102299850570042;555.1450672626012;393.012143160406;70.79449432890283;3.6697356774095153;2806.0231501544904;2806.0231501544904;17206385.7;21763952.18;1.200427243171678;1.5183921580903323;131.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;101.0;0.0;10.0;7.0;5.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0
